StopID,StreetID,StopNumber
6193,710,10130
6194,705,60286
6195,641,10579
6196,609,30425
6197,76,10159
6198,88,50861
6199,102,50823
6200,777,61148
6201,823,30101
6202,239,40178
6203,1875,10782
6204,631,20272
6205,694,10638
6206,601,50269
6207,64,30038
6208,604,40320
6209,720,40377
6210,64,50376
6211,643,60219
6212,850,60591
6213,1010,60389
6214,922,60458
6215,630,40178
6216,620,50624
6217,609,60499
6218,694,30201
6219,269,10051
6220,611,60438
6221,733,50575
6222,858,40196
6223,624,60425
6224,720,40024
6225,694,40109
6226,429,61190
6227,651,10147
6228,629,30913
6229,5755,20435
6230,811,50354
6231,593,30185
6232,609,30143
6233,633,60078
6234,639,30682
6235,213,40305
6236,697,10264
6237,835,10821
6238,660,10243
6239,605,60138
6240,641,30095
6241,546,60257
6242,5689,10615
6243,131,50479
6244,607,10573
6245,64,60072
6246,5730,10122
6247,601,50338
6248,194,40006
6249,724,10376
6250,447,10090
6251,5773,30225
6252,980,10098
6253,938,60084
6254,639,10644
6255,735,20247
6256,697,20352
6257,627,20070
6258,601,61238
6259,592,10632
6260,605,20149
6261,649,30630
6262,64,61151
6263,594,60249
6264,617,50960
6265,719,60706
6266,131,11045
6267,615,10746
6268,693,30464
6269,793,10070
6270,658,10009
6271,102,50543
6272,131,60864
6273,5722,10583
6274,615,30081
6275,620,10615
6276,64,50381
6277,607,20265
6278,865,30366
6279,601,30810
6280,721,50931
6281,665,30751
6282,63,10583
6283,644,30475
6284,5030,50357
6285,601,40159
6286,622,20222
6287,633,60934
6288,694,20314
6289,620,10353
6290,695,20325
6291,601,30362
6292,631,10671
6293,695,20004
6294,5733,11054
6295,641,30054
6296,665,10571
6297,5774,50129
6298,64,20281
6299,601,10276
6300,93,10548
6301,943,30101
6302,625,60138
6303,601,60138
6304,631,61135
6305,5689,60155
6306,5689,11045
6307,411,10639
6308,131,10648
6309,793,61189
6310,64,20070
6311,601,60123
6312,882,10127
6313,605,10496
6314,131,50616
6315,609,60178
6316,625,60300
6317,310,50401
6318,91,60935
6319,604,20446
6320,683,40597
6321,620,11023
6322,833,60424
6323,474,40432
6324,641,60826
6325,604,10703
6326,99,30819
6327,620,60596
6328,713,60933
6329,733,60051
6330,654,60083
6331,894,50825
6332,697,50360
6333,601,10629
6334,218,40248
6335,891,10268
6336,64,61164
6337,682,50816
6338,605,20489
6339,807,50252
6340,683,10562
6341,717,10272
6342,533,30624
6343,601,60251
6344,991,60405
6345,204,60457
6346,604,10581
6347,609,20039
6348,636,10414
6349,601,60847
6350,618,60153
6351,618,20162
6352,1009,20497
6353,131,30205
6354,5740,10062
6355,619,40364
6356,989,20221
6357,665,40373
6358,315,40790
6359,834,10740
6360,601,60250
6361,99,30088
6362,694,50616
6363,196,30203
6364,131,40436
6365,803,50694
6366,310,60076
6367,733,10709
6368,99,40475
6369,56,60314
6370,697,60428
6371,88,10325
6372,746,60468
6373,609,20080
6374,624,60559
6375,594,60198
6376,609,10570
6377,605,60095
6378,611,30802
6379,68,61153
6380,348,10630
6381,131,50176
6382,64,10637
6383,5698,61299
6384,64,40155
6385,689,10725
6386,64,20220
6387,68,10614
6388,694,61221
6389,4087,50288
6390,601,11039
6391,607,40408
6392,297,50264
6393,720,10614
6394,766,61120
6395,99,40756
6396,720,50653
6397,607,10352
6398,932,50919
6399,661,60663
6400,93,50312
6401,631,20015
6402,895,40803
6403,630,10270
6404,701,10177
6405,594,60067
6406,613,61043
6407,23,10821
6408,796,60103
6409,131,50512
6410,5675,61164
6411,641,20015
6412,634,30239
6413,615,60064
6414,807,10784
6415,594,10704
6416,247,40372
6417,700,40644
6418,604,10159
6419,766,60683
6420,99,20337
6421,458,10812
6422,777,40262
6423,779,20084
6424,612,30540
6425,992,11022
6426,661,10618
6427,636,20498
6428,650,10428
6429,1041,30708
6430,607,20296
6431,844,10641
6432,63,30894
6433,708,60208
6434,354,40139
6435,29,10878
6436,102,40327
6437,68,62035
6438,218,20007
6439,690,60932
6440,164,50266
6441,297,60896
6442,641,60218
6443,648,10200
6444,720,40406
6445,715,30043
6446,922,20099
6447,196,30001
6448,99,50492
6449,64,50878
6450,625,60746
6451,102,30383
6452,151,10297
6453,310,10504
6454,131,61172
6455,665,61021
6456,768,61254
6457,625,10838
6458,748,60730
6459,715,62035
6460,721,60457
6461,5687,60518
6462,68,20338
6463,297,10568
6464,609,60072
6465,604,20001
6466,612,60259
6467,601,60433
6468,194,40653
6469,641,11039
6470,574,40521
6471,652,61226
6472,766,50131
6473,601,61034
6474,441,40816
6475,297,40194
6476,93,50111
6477,848,20332
6478,971,61120
6479,653,61103
6480,336,60888
6481,695,40024
6482,932,61209
6483,5745,30202
6484,411,60139
6485,651,50637
6486,649,60595
6487,917,40525
6488,634,10417
6489,595,61259
6490,654,61110
6491,602,40614
6492,618,62016
6493,405,60864
6494,719,40894
6495,446,40363
6496,405,60872
6497,620,40471
6498,52,10487
6499,834,10561
6500,411,40808
6501,661,60933
6502,636,30378
6503,458,60088
6504,620,10729
6505,665,50168
6506,619,50428
6507,632,10615
6508,658,10583
6509,689,50553
6510,97,50095
6511,607,50565
6512,720,20073
6513,5697,60460
6514,720,30853
6515,601,40378
6516,605,40369
6517,609,10483
6518,650,60846
6519,99,10535
6520,99,10580
6521,636,10146
6522,1361,30600
6523,625,40780
6524,601,10624
6525,609,40736
6526,639,50546
6527,694,60910
6528,5666,40250
6529,5716,10205
6530,615,30227
6531,683,11023
6532,682,10616
6533,196,50127
6534,641,50404
6535,607,60674
6536,93,10241
6537,618,10602
6538,683,10543
6539,104,10735
6540,822,61204
6541,690,20023
6542,601,20241
6543,636,30088
6544,5702,60432
6545,780,30076
6546,601,20269
6547,803,50840
6548,624,50363
6549,64,20356
6550,601,10572
6551,615,30106
6552,891,10521
6553,592,60359
6554,5739,50277
6555,665,10167
6556,625,60028
6557,724,50011
6558,720,10477
6559,727,60313
6560,131,60439
6561,646,20263
6562,636,30089
6563,609,30147
6564,624,20214
6565,601,40206
6566,669,10380
6567,213,40490
6568,5664,20341
6569,641,40704
6570,368,50417
6571,697,50438
6572,5775,50265
6573,5677,61015
6574,133,10618
6575,686,40630
6576,720,30192
6577,715,10618
6578,607,40141
6579,99,60502
6580,622,61253
6581,607,10638
6582,218,11031
6583,611,10707
6584,721,30255
6585,64,60433
6586,5735,50280
6587,601,61101
6588,247,10741
6589,574,10644
6590,720,10430
6591,710,10576
6592,196,62017
6593,627,60469
6594,851,60299
6595,601,40381
6596,671,10312
6597,609,30054
6598,604,20305
6599,99,50396
6600,594,40200
6601,64,40210
6602,4637,10207
6603,56,60547
6604,295,60153
6605,694,30183
6606,29,10422
6607,611,61220
6608,131,20509
6609,799,10664
6610,618,10459
6611,297,50174
6612,912,10355
6613,209,60206
6614,636,10169
6615,689,30037
6616,631,10615
6617,1567,30196
6618,727,20093
6619,64,10289
6620,607,60826
6621,705,20001
6622,625,10522
6623,23,10783
6624,620,60105
6625,641,20031
6626,625,10272
6627,604,10510
6628,721,60558
6629,618,20127
6630,991,60105
6631,774,20337
6632,611,40907
6633,619,50655
6634,721,50816
6635,612,50484
6636,99,20104
6637,1641,30189
6638,683,20334
6639,151,30383
6640,407,20064
6641,718,61253
6642,612,61203
6643,665,60886
6644,745,20290
6645,721,60512
6646,810,30353
6647,5675,61206
6648,898,50147
6649,604,61206
6650,102,62021
6651,1151,20226
6652,93,10066
6653,1151,30448
6654,910,20088
6655,601,10355
6656,315,61256
6657,102,30367
6658,625,30073
6659,631,40378
6660,1011,10105
6661,665,20272
6662,64,30618
6663,99,10614
6664,724,60748
6665,601,10075
6666,617,60105
6667,607,50445
6668,818,30922
6669,131,30644
6670,721,40178
6671,5747,10549
6672,14,10579
6673,655,10386
6674,694,10081
6675,88,20260
6676,809,20070
6677,131,50281
6678,607,60487
6679,605,60687
6680,720,10792
6681,611,10573
6682,727,40428
6683,163,20100
6684,928,30369
6685,99,60243
6686,5671,10617
6687,665,40075
6688,601,61046
6689,131,10082
6690,607,50571
6691,890,30625
6692,670,50374
6693,131,30665
6694,720,50548
6695,617,30074
6696,701,10580
6697,650,10542
6698,1026,40294
6699,64,50571
6700,601,10504
6701,602,60380
6702,720,10804
6703,601,10503
6704,625,20205
6705,609,61221
6706,5741,10590
6707,5712,30037
6708,601,60064
6709,297,60805
6710,29,40189
6711,64,20190
6712,700,60427
6713,131,62019
6714,694,60433
6715,619,60457
6716,624,20004
6717,69,20372
6718,574,30092
6719,609,30207
6720,641,10831
6721,664,10173
6722,64,20320
6723,799,60674
6724,5776,61090
6725,727,10762
6726,593,60554
6727,104,30019
6728,677,50562
6729,598,10616
6730,611,30658
6731,64,60489
6732,607,30590
6733,679,30038
6734,611,60087
6735,720,11029
6736,639,60057
6737,64,20081
6738,632,11034
6739,5661,60100
6740,700,40385
6741,605,50936
6742,5662,20234
6743,759,10751
6744,99,10635
6745,644,40423
6746,601,30600
6747,17,30730
6748,658,10629
6749,99,30891
6750,639,20381
6751,669,11028
6752,64,11045
6753,762,60105
6754,664,30683
6755,674,10546
6756,793,50278
6757,721,50052
6758,835,10728
6759,720,50400
6760,798,50630
6761,131,10753
6762,683,20192
6763,595,30367
6764,5776,30380
6765,767,60840
6766,619,10630
6767,665,20345
6768,665,30556
6769,1009,50099
6770,64,10800
6771,794,20349
6772,679,50801
6773,646,40737
6774,859,10636
6775,592,61205
6776,5665,10612
6777,753,40525
6778,666,30629
6779,671,40183
6780,607,60006
6781,602,50659
6782,617,30536
6783,694,20206
6784,969,10188
6785,5693,61205
6786,714,10648
6787,601,40293
6788,621,50111
6789,671,10487
6790,601,60445
6791,602,60567
6792,336,30109
6793,636,60477
6794,624,62025
6795,611,40389
6796,639,60373
6797,611,60374
6798,483,50812
6799,99,30629
6800,609,40171
6801,609,40154
6802,615,10616
6803,617,10753
6804,694,10358
6805,694,61297
6806,607,40420
6807,767,10648
6808,631,60680
6809,68,61156
6810,99,20231
6811,601,60187
6812,194,50116
6813,748,20073
6814,601,20007
6815,405,10635
6816,737,60257
6817,605,30465
6818,641,20142
6819,658,10639
6820,131,60941
6821,102,40787
6822,619,30168
6823,64,10304
6824,184,40226
6825,694,10150
6826,213,40047
6827,102,61253
6828,5664,61255
6829,609,30418
6830,657,40575
6831,721,20285
6832,634,61212
6833,639,30130
6834,722,60744
6835,91,60118
6836,213,10588
6837,429,30575
6838,851,60139
6839,131,10064
6840,29,40159
6841,5668,30110
6842,634,40066
6843,315,60866
6844,694,40903
6845,718,60106
6846,694,30235
6847,184,10065
6848,52,61212
6849,778,61215
6850,247,60063
6851,315,50540
6852,91,50319
6853,994,20411
6854,700,50279
6855,615,40516
6856,590,10417
6857,730,61298
6858,720,60113
6859,971,20266
6860,618,30144
6861,5755,30367
6862,634,10276
6863,213,10808
6864,665,40154
6865,625,40278
6866,601,10428
6867,751,30357
6868,694,10558
6869,602,10561
6870,63,10459
6871,665,60201
6872,601,60155
6873,601,60144
6874,636,10320
6875,703,61223
6876,131,50364
6877,131,60546
6878,594,60388
6879,297,61257
6880,633,60396
6881,611,30254
6882,609,60445
6883,882,10422
6884,604,50056
6885,247,30599
6886,624,10817
6887,618,20025
6888,214,30810
6889,780,10198
6890,705,50631
6891,777,50281
6892,63,10714
6893,29,30187
6894,686,30814
6895,720,50520
6896,1053,50398
6897,639,10572
6898,63,60488
6899,615,60255
6900,56,40002
6901,5739,20252
6902,611,10205
6903,642,60372
6904,760,50214
6905,601,61255
6906,196,10260
6907,609,40595
6908,471,20034
6909,634,20165
6910,474,10671
6911,10,30143
6912,619,60319
6913,601,50634
6914,5733,60155
6915,213,30569
6916,291,10582
6917,701,10529
6918,131,11033
6919,655,20160
6920,601,50410
6921,625,10723
6922,672,60318
6923,619,60059
6924,133,10604
6925,658,20039
6926,260,30048
6927,131,60426
6928,690,10581
6929,618,60342
6930,64,10200
6931,604,10634
6932,601,10201
6933,118,60291
6934,196,20542
6935,64,60670
6936,196,60696
6937,604,40648
6938,605,10533
6939,604,10077
6940,630,10618
6941,652,20499
6942,5671,20221
6943,131,60078
6944,607,50823
6945,5759,10650
6946,601,61104
6947,697,11033
6948,239,20260
6949,772,20305
6950,131,40433
6951,672,50697
6952,601,20129
6953,4637,20218
6954,99,10589
6955,56,20207
6956,619,20201
6957,29,50406
6958,601,30234
6959,601,60594
6960,956,40484
6961,683,50310
6962,247,10253
6963,630,60900
6964,368,60456
6965,5715,60215
6966,546,62011
6967,719,10635
6968,702,60154
6969,5676,30631
6970,1169,40499
6971,658,61192
6972,131,50482
6973,617,60397
6974,368,60058
6975,5685,50805
6976,5732,50125
6977,604,60087
6978,131,10094
6979,747,10620
6980,737,30704
6981,632,10381
6982,604,10577
6983,684,40128
6984,650,60717
6985,601,60906
6986,601,10168
6987,171,60369
6988,5675,11044
6989,411,30098
6990,727,50695
6991,609,10487
6992,796,10085
6993,5663,30001
6994,56,61114
6995,636,30533
6996,131,60388
6997,102,10780
6998,628,10534
6999,679,62002
7000,609,10612
7001,604,10413
7002,766,61182
7003,429,20201
7004,607,10582
7005,618,11031
7006,725,30723
7007,601,50430
7008,5735,50947
7009,669,60893
7010,5729,50943
7011,97,50674
7012,5665,10704
7013,429,60850
7014,920,60233
7015,742,30081
7016,766,50187
7017,654,11032
7018,642,10134
7019,64,10068
7020,901,20026
7021,826,40301
7022,766,10757
7023,609,50784
7024,10,20189
7025,660,40801
7026,17,10607
7027,599,61117
7028,619,40630
7029,5738,30472
7030,325,60658
7031,966,50692
7032,99,20304
7033,622,10595
7034,645,60886
7035,56,61284
7036,325,61173
7037,5675,10752
7038,15,60131
7039,10,60553
7040,691,50347
7041,666,20138
7042,131,60178
7043,611,40771
7044,633,30220
7045,619,20049
7046,91,60743
7047,694,40427
7048,247,60656
7049,928,30425
7050,429,30094
7051,99,30633
7052,131,20214
7053,102,10358
7054,733,40154
7055,617,50060
7056,601,60696
7057,631,10574
7058,694,50280
7059,676,20017
7060,630,40694
7061,601,60185
7062,720,40706
7063,496,20335
7064,613,20262
7065,91,10939
7066,623,10783
7067,612,50447
7068,601,50268
7069,831,10541
7070,604,10636
7071,731,40363
7072,471,10407
7073,601,30226
7074,666,40693
7075,834,50053
7076,618,20237
7077,639,60368
7078,99,30096
7079,676,61257
7080,724,30257
7081,64,30682
7082,882,61204
7083,592,60246
7084,247,30333
7085,835,60152
7086,5702,61208
7087,131,40837
7088,817,10182
7089,131,10582
7090,820,20350
7091,5707,30354
7092,453,50138
7093,796,50832
7094,601,20066
7095,592,60041
7096,665,50547
7097,940,20086
7098,615,50544
7099,745,40286
7100,194,60315
7101,615,60305
7102,496,60374
7103,615,30080
7104,661,10356
7105,609,10326
7106,76,40226
7107,609,50344
7108,64,60876
7109,631,60449
7110,594,10514
7111,5664,10583
7112,633,10652
7113,184,10368
7114,624,40279
7115,625,40048
7116,601,10733
7117,684,30589
7118,631,10380
7119,602,10625
7120,680,20323
7121,658,60299
7122,639,30890
7123,641,40245
7124,695,10542
7125,604,60076
7126,665,40053
7127,756,10589
7128,64,20174
7129,601,20387
7130,697,10122
7131,753,10256
7132,29,10831
7133,619,10058
7134,664,40769
7135,724,50617
7136,605,10634
7137,5776,30355
7138,315,61111
7139,52,10619
7140,310,40758
7141,64,61269
7142,665,30355
7143,719,40198
7144,607,60728
7145,254,20152
7146,882,60087
7147,665,20609
7148,653,30535
7149,710,40167
7150,1349,60382
7151,632,40294
7152,641,10424
7153,714,60795
7154,535,20272
7155,609,40402
7156,602,30777
7157,463,10628
7158,749,30264
7159,601,61295
7160,54,30229
7161,806,60555
7162,666,30677
7163,247,50540
7164,68,30506
7165,247,60918
7166,611,10460
7167,650,30736
7168,615,60938
7169,44,50006
7170,179,20286
7171,636,10630
7172,669,50289
7173,620,60469
7174,763,60437
7175,601,60885
7176,64,30647
7177,720,30786
7178,609,10471
7179,624,30363
7180,620,30034
7181,937,61155
7182,675,10418
7183,636,10628
7184,665,10464
7185,807,60071
7186,618,60072
7187,666,61120
7188,636,60058
7189,611,30587
7190,194,20342
7191,194,10397
7192,932,10186
7193,131,40669
7194,33,60386
7195,612,10179
7196,605,10471
7197,315,30093
7198,660,40241
7199,609,10580
7200,796,10594
7201,636,20002
7202,705,30652
7203,782,40692
7204,601,40815
7205,29,40881
7206,641,10630
7207,63,60127
7208,99,61207
7209,509,50346
7210,744,10810
7211,64,61090
7212,131,60757
7213,703,10616
7214,633,10080
7215,5712,50487
7216,677,10310
7217,351,30566
7218,607,30641
7219,131,50605
7220,151,10629
7221,594,62028
7222,679,10357
7223,5668,60088
7224,865,30362
7225,64,60140
7226,957,50878
7227,631,50781
7228,632,30107
7229,665,30633
7230,131,60319
7231,310,10607
7232,804,60794
7233,799,30635
7234,617,20168
7235,291,60109
7236,325,20274
7237,749,11029
7238,597,60445
7239,619,10629
7240,634,30810
7241,5661,10071
7242,624,30347
7243,64,30091
7244,63,40097
7245,574,10249
7246,813,60427
7247,357,60339
7248,64,61131
7249,694,60870
7250,546,30638
7251,624,10629
7252,118,10703
7253,624,30227
7254,1019,60109
7255,597,60122
7256,64,60458
7257,713,50330
7258,247,62018
7259,634,30630
7260,405,60124
7261,609,50266
7262,5758,10548
7263,739,30144
7264,617,11030
7265,405,10549
7266,720,50730
7267,601,40631
7268,213,50363
7269,635,30204
7270,599,40005
7271,4919,10726
7272,891,60453
7273,733,10810
7274,131,20275
7275,657,60953
7276,658,10076
7277,688,60243
7278,5712,10196
7279,601,40455
7280,620,20266
7281,131,30042
7282,131,10635
7283,463,10641
7284,368,10559
7285,658,50406
7286,29,10267
7287,601,61239
7288,601,61285
7289,131,10144
7290,683,10076
7291,605,20039
7292,719,10806
7293,710,10577
7294,609,60036
7295,131,30896
7296,618,30377
7297,106,40690
7298,601,50528
7299,194,40785
7300,665,50452
7301,709,60449
7302,615,30325
7303,694,60181
7304,181,60881
7305,607,30787
7306,624,60156
7307,705,40458
7308,91,60957
7309,411,30601
7310,675,30413
7311,756,10624
7312,574,30087
7313,639,61168
7314,639,50369
7315,601,60560
7316,5666,10707
7317,650,60606
7318,51,60458
7319,701,30784
7320,611,60116
7321,601,40700
7322,429,40461
7323,10,20125
7324,131,60433
7325,596,30905
7326,756,30487
7327,325,10638
7328,5695,10624
7329,574,61116
7330,761,10206
7331,102,60973
7332,64,50568
7333,5666,60781
7334,966,10105
7335,196,40336
7336,649,10611
7337,720,50578
7338,751,40421
7339,724,10319
7340,661,61009
7341,607,60711
7342,720,10616
7343,99,10374
7344,594,60475
7345,624,40322
7346,5674,11034
7347,607,40630
7348,641,50323
7349,611,40357
7350,661,10580
7351,5662,60683
7352,99,10127
7353,633,20231
7354,5679,10449
7355,601,61116
7356,779,30945
7357,609,60444
7358,601,50353
7359,960,50169
7360,966,60247
7361,614,30088
7362,624,50061
7363,5709,40189
7364,689,10616
7365,874,40072
7366,803,10542
7367,676,60240
7368,694,50251
7369,607,61204
7370,601,10172
7371,131,60382
7372,533,60555
7373,5702,60203
7374,607,10456
7375,609,61114
7376,611,60105
7377,703,10791
7378,636,20237
7379,325,10186
7380,628,40286
7381,721,40586
7382,996,50833
7383,315,30306
7384,661,20233
7385,722,30882
7386,929,20176
7387,601,30636
7388,23,61179
7389,63,50135
7390,619,60314
7391,597,60963
7392,5755,60816
7393,315,10746
7394,863,10641
7395,609,30439
7396,620,10529
7397,411,10619
7398,658,10294
7399,29,50537
7400,102,30660
7401,625,61226
7402,607,40384
7403,23,10145
7404,615,10309
7405,254,50267
7406,297,60570
7407,99,20015
7408,849,61113
7409,594,50374
7410,720,20284
7411,611,60917
7412,594,60559
7413,932,60421
7414,701,60326
7415,601,10618
7416,179,10437
7417,611,30742
7418,624,61259
7419,724,30509
7420,607,50798
7421,196,20199
7422,669,30951
7423,405,30022
7424,639,60125
7425,747,60983
7426,619,30982
7427,481,10573
7428,64,50097
7429,131,40229
7430,184,61107
7431,1378,20052
7432,601,20331
7433,5660,10628
7434,661,30445
7435,719,30769
7436,10,30070
7437,695,60245
7438,666,20392
7439,655,60484
7440,675,10642
7441,718,30089
7442,5777,10300
7443,611,10582
7444,669,30496
7445,64,50863
7446,102,60500
7447,601,30087
7448,601,60031
7449,705,10186
7450,5778,60522
7451,611,10363
7452,650,50020
7453,131,10171
7454,315,30649
7455,604,60379
7456,631,60309
7457,143,30816
7458,315,50638
7459,937,10515
7460,609,30913
7461,609,30814
7462,63,10541
7463,595,61110
7464,625,50372
7465,811,30636
7466,63,10644
7467,601,60092
7468,719,60036
7469,5715,61113
7470,597,40531
7471,627,61148
7472,131,50899
7473,194,20040
7474,932,10407
7475,602,62037
7476,1875,30087
7477,398,30330
7478,605,61181
7479,618,50392
7480,910,60050
7481,650,50382
7482,705,10284
7483,725,10877
7484,56,50113
7485,194,50526
7486,865,20253
7487,23,60233
7488,690,30681
7489,336,60109
7490,615,60961
7491,601,40170
7492,642,10754
7493,591,10617
7494,634,30067
7495,702,10073
7496,694,60247
7497,17,50288
7498,607,50361
7499,718,50291
7500,854,61120
7501,874,40392
7502,720,40296
7503,891,20358
7504,720,60118
7505,932,10625
7506,99,10264
7507,660,30550
7508,592,51008
7509,131,40691
7510,64,61021
7511,605,50053
7512,669,20355
7513,686,50381
7514,623,50273
7515,715,60134
7516,676,50346
7517,897,11028
7518,865,60359
7519,720,40518
7520,91,10614
7521,633,20247
7522,674,30490
7523,724,60065
7524,930,61114
7525,607,30687
7526,601,10617
7527,102,10070
7528,131,10703
7529,628,60892
7530,650,10619
7531,607,50860
7532,131,10482
7533,713,30686
7534,719,40704
7535,607,61206
7536,633,10637
7537,636,30073
7538,650,10543
7539,5677,20399
7540,1151,40772
7541,64,10599
7542,64,10399
7543,734,10559
7544,694,40054
7545,325,60013
7546,5678,60896
7547,601,20230
7548,601,20215
7549,753,62004
7550,710,10595
7551,715,30359
7552,601,60059
7553,325,60861
7554,665,50533
7555,601,30626
7556,131,10819
7557,689,40424
7558,719,30643
7559,615,10278
7560,617,61293
7561,29,50391
7562,99,30788
7563,655,30343
7564,23,10451
7565,671,40196
7566,56,10628
7567,675,60843
7568,614,40234
7569,636,30244
7570,666,10582
7571,1361,10628
7572,602,30411
7573,247,40197
7574,966,30319
7575,666,61205
7576,639,60564
7577,5725,50555
7578,784,40403
7579,601,60315
7580,671,50528
7581,611,10298
7582,720,50016
7583,709,61253
7584,609,20231
7585,615,60466
7586,102,60908
7587,646,10551
7588,721,60259
7589,601,30615
7590,609,30371
7591,184,30261
7592,601,60540
7593,131,10284
7594,617,60030
7595,665,60324
7596,705,30839
7597,611,40837
7598,23,61293
7599,724,60384
7600,33,10159
7601,453,10324
7602,671,60204
7603,609,10784
7604,777,20201
7605,594,60687
7606,5676,61213
7607,721,20403
7608,604,30451
7609,601,20256
7610,163,50269
7611,736,10549
7612,734,40721
7613,626,20095
7614,601,40516
7615,720,60910
7616,601,60221
7617,657,60957
7618,625,10251
7619,971,50959
7620,683,10068
7621,693,61119
7622,574,30476
7623,546,30344
7624,823,50104
7625,609,50108
7626,628,50622
7627,102,30642
7628,758,10185
7629,976,50345
7630,336,20218
7631,696,61256
7632,655,50083
7633,902,20031
7634,633,10149
7635,1011,10359
7636,336,20436
7637,618,10760
7638,609,60032
7639,63,10420
7640,334,50337
7641,354,50299
7642,800,11036
7643,131,50276
7644,618,61063
7645,447,50812
7646,720,10067
7647,105,60706
7648,720,40659
7649,654,10840
7650,615,20143
7651,315,60111
7652,693,40698
7653,652,10397
7654,713,61113
7655,619,40474
7656,634,30373
7657,596,10570
7658,605,30687
7659,932,60072
7660,368,10102
7661,614,60858
7662,348,10162
7663,194,60527
7664,214,50694
7665,620,10491
7666,64,10636
7667,604,50485
7668,56,40229
7669,909,50012
7670,64,60383
7671,666,40393
7672,5770,50900
7673,661,10581
7674,646,10582
7675,609,60662
7676,99,30804
7677,5730,30802
7678,601,60742
7679,601,50784
7680,645,10148
7681,675,10498
7682,64,60453
7683,779,61282
7684,599,30087
7685,609,60419
7686,625,60085
7687,688,60445
7688,710,61182
7689,650,10752
7690,624,10546
7691,697,30501
7692,624,50212
7693,725,40010
7694,666,60466
7695,601,50107
7696,102,10782
7697,471,40447
7698,453,50421
7699,609,60129
7700,336,10612
7701,604,30170
7702,661,60309
7703,151,60935
7704,131,10617
7705,607,60961
7706,213,60908
7707,609,10118
7708,620,40730
7709,607,30670
7710,702,10581
7711,184,11028
7712,534,30669
7713,949,10541
7714,835,10370
7715,674,20285
7716,835,20508
7717,601,60388
7718,641,60454
7719,665,10580
7720,601,60736
7721,912,10546
7722,609,20015
7723,429,30535
7724,601,61164
7725,131,60961
7726,594,10565
7727,714,50071
7728,807,60065
7729,702,30307
7730,639,20039
7731,601,10488
7732,696,40030
7733,131,40768
7734,784,10134
7735,618,10140
7736,636,60251
7737,651,40416
7738,661,20227
7739,766,30500
7740,609,50448
7741,131,30704
7742,99,40398
7743,601,60865
7744,102,60305
7745,731,20276
7746,650,20172
7747,640,30026
7748,719,10190
7749,76,62004
7750,606,50176
7751,619,40789
7752,196,10576
7753,131,40084
7754,689,40438
7755,694,61093
7756,601,20028
7757,485,10195
7758,770,50439
7759,922,40436
7760,609,10199
7761,10,20089
7762,841,10806
7763,686,50410
7764,99,50403
7765,29,50305
7766,625,30491
7767,106,40547
7768,133,62033
7769,683,10142
7770,678,60063
7771,102,40200
7772,638,20239
7773,910,50399
7774,609,40745
7775,700,50611
7776,295,50817
7777,601,40446
7778,56,50542
7779,54,40388
7780,644,50375
7781,644,10628
7782,5779,40447
7783,615,30795
7784,99,10500
7785,701,10487
7786,661,40280
7787,884,20029
7788,625,30092
7789,636,40275
7790,608,50551
7791,618,10194
7792,682,10719
7793,636,40417
7794,720,30499
7795,757,10200
7796,64,61254
7797,812,30180
7798,99,50202
7799,705,60156
7800,196,10582
7801,721,20032
7802,733,20036
7803,5723,30310
7804,601,60051
7805,618,30184
7806,5678,50540
7807,23,30448
7808,631,50308
7809,894,40230
7810,799,30583
7811,615,62033
7812,102,40433
7813,5761,10070
7814,93,60309
7815,661,10599
7816,639,10779
7817,910,60122
7818,99,10642
7819,131,10005
7820,609,10619
7821,325,20400
7822,604,50487
7823,405,40174
7824,64,10271
7825,870,20523
7826,607,50127
7827,734,30648
7828,151,20221
7829,694,10628
7830,248,30567
7831,605,61249
7832,93,10575
7833,706,61224
7834,666,10545
7835,5668,50207
7836,388,61224
7837,297,30890
7838,601,60017
7839,1057,40113
7840,297,30378
7841,131,10365
7842,665,30642
7843,601,50787
7844,673,60313
7845,629,50726
7846,665,40043
7847,641,30203
7848,655,60155
7849,599,60916
7850,609,30411
7851,133,50184
7852,680,20014
7853,733,30270
7854,131,50361
7855,179,10561
7856,639,60124
7857,285,20259
7858,594,50421
7859,622,40445
7860,891,40202
7861,405,40551
7862,601,50432
7863,151,30353
7864,5713,30369
7865,172,20220
7866,686,60075
7867,102,40245
7868,665,30186
7869,601,60447
7870,634,10612
7871,131,60171
7872,697,20606
7873,756,60827
7874,639,30033
7875,624,60856
7876,607,20290
7877,91,10721
7878,993,30546
7879,719,60507
7880,64,10703
7881,719,50917
7882,898,40336
7883,658,10590
7884,669,60757
7885,611,10512
7886,713,10728
7887,895,60428
7888,661,50017
7889,29,50582
7890,351,30787
7891,658,60171
7892,624,30394
7893,5660,10159
7894,720,60057
7895,675,30101
7896,607,50282
7897,91,10616
7898,102,40393
7899,777,50051
7900,700,30133
7901,631,50547
7902,720,40036
7903,607,30898
7904,99,40002
7905,143,60149
7906,802,30055
7907,615,50565
7908,680,50320
7909,911,20272
7910,760,61097
7911,131,20285
7912,655,10130
7913,720,20398
7914,590,50536
7915,601,10759
7916,741,60149
7917,601,50083
7918,734,40281
7919,615,20157
7920,17,60712
7921,131,10721
7922,336,10543
7923,608,20399
7924,619,10722
7925,574,50943
